"_","Id","Name","AccountId","IsClosed","IsWon","Type","Industry__c","CloseDate","StageName","Lost_Reason__c","Lost_to_Competitor__c","With_Competitor__c","Won_Loss_Detail__c","Description"
"[Opportunity]","0060h000017GLdhAAG","Johnson Controls - 12/2018","001E000001EqELyIAN","true","false","New Business","Other","2018-12-14","Closed Lost","Delayed Opportunity","","","",""
"[Opportunity]","0060h000017GTjeAAG","Northwestern Medicine - 11/2018","0010L00001joDfhQAE","true","false","New Business","Healthcare","2018-11-26","Closed Lost","Customer Stopped Responding","","","",""
"[Opportunity]","0060h000017GLPFAA4","Lamar's Donuts","001E000000qJi1iIAC","true","false","New Business","Retail","2018-09-28","Closed Lost","Delayed Opportunity","ReplyNow","","",""
"[Opportunity]","0060h000017GTnbAAG","Deaconess Hospital - 11/2018","001E000001cEQA1IAO","true","false","New Business","Healthcare","2018-11-14","Closed Lost","Didn't See Value","","","",""
"[Opportunity]","0060h000016aHqhAAE","A Far Site Better","0010h00001Y0U7fAAF","true","false","New Business","Agency","2018-10-05","Closed Lost","Reseller Opportunity","","","",""
"[Opportunity]","0060h000017GPZrAAO","Benchworks - 11/2018","0010h00001Y0d5YAAR","true","false","New Business","Agency","2018-11-20","Closed Lost","Customer Stopped Responding","","","",""
"[Opportunity]","0060h000017GVRbAAO","Phoenix Marketing International - 11/2018","0010h00001Y0e68AAB","true","false","New Business","Agency","2018-11-20","Closed Lost","Customer Stopped Responding","","","",""
"[Opportunity]","0060h000017GJNgAAO","Estro Digital - 10/2018","0010h00001Y0W8hAAF","true","false","New Business","Agency","2018-10-30","Closed Lost","Reseller Opportunity","","","",""
"[Opportunity]","0060h000017GN7AAAW","Fix Auto USA, CAN - 10/2018","001E000001hOP16IAG","true","false","New Business","Automotive","2018-10-19","Closed Lost","No Show","","Brandify","",""
"[Opportunity]","0060h000017GN8pAAG","AmericanEagle - 11/2018","0010h00001XmFEZAA3","true","false","New Business","Agency","2018-11-20","Closed Lost","Stayed with Competitor","","Synup","",""
"[Opportunity]","0060h000016aGkTAAU","Continental Management - 10/2018 - 11/2018","001E000001XrCPKIA3","true","false","New Business","Multi-Family","2018-11-20","Closed Lost","Customer Stopped Responding","","","",""
"[Opportunity]","0060h000017GKsrAAG","Social Assurance - 11/2018","0010h00001Y0SJfAAN","true","false","New Business","Agency","2018-11-28","Closed Lost","Customer Stopped Responding","","Yext","Spoke with Lee at ABA Bank Marketing Conference, then went dark and didn't respond to follow-up",""
"[Opportunity]","0060h000017GTI9AAO","Allina Health - 10/2018","001E000001cEPT4IAO","true","false","New Business","Healthcare","2018-10-19","Closed Lost","No Show","","","",""
"[Opportunity]","0060h000017GUTlAAO","Children's Hospitals & Clinics Of Minnesota - 11/2018","0010h00001Xn6bQAAR","true","false","New Business","Healthcare","2018-11-20","Closed Lost","No Show","","","",""
"[Opportunity]","0060h000017GUXdAAO","Bonner General Health - 11/2018","0010h00001Y0YQwAAN","true","false","New Business","Healthcare","2018-11-20","Closed Lost","Customer Stopped Responding","","","",""
"[Opportunity]","0060h000016aEeyAAE","fast track convenience stores","001E000001EqE7wIAF","true","false","New Business","Retail","2018-09-27","Closed Lost","Customer Not Qualified","","","",""
"[Opportunity]","0060h000017GOL5AAO","Stratus Building Solutions - 12/2018","0010L00001oo5FWQAY","true","false","New Business","Service Area Businesses","2018-12-14","Closed Lost","Customer Changed Priorities","","","",""
"[Opportunity]","0060h000017GOFqAAO","CSL Plasma - 11/2018","0010L00001oQzW2QAK","true","false","New Business","Healthcare","2018-11-08","Closed Lost","Delayed Opportunity","","Sprinklr","",""
"[Opportunity]","0060h000017GM12AAG","Martino Flynn - 11/2018","001E000001hOPaTIAW","true","false","New Business","Agency","2018-11-07","Closed Lost","Customer Not Qualified","","","","Lightstream never wanted to add reputation into their portfolio"
"[Opportunity]","0060h000017GPf4AAG","Single Throw Marketing - 2/2019","0010h00001Y0d8XAAR","true","false","New Business","Agency","2019-02-28","Closed Lost","Customer Stopped Responding","","Yext","Have tried multiple times to have an open discussion around partnering but have gone quiet. Closing out and seeing if the BDRs can get them back on the line.",""
"[Opportunity]","0060h000017GVc7AAG","LifePoint Health - 12/2018","001E000001fq9dXIAQ","true","false","New Business","Healthcare","2018-12-27","Closed Lost","Customer Stopped Responding","","Yext","Had a great call with Andy and then they had a merger and was never able to get a hold of him after that...",""
"[Opportunity]","0060h000017GXNvAAO","Cinnabon, Inc. - 11/2018","001E000000heZFyIAM","true","false","New Business","Restaurant","2018-11-13","Closed Lost","Customer Stopped Responding","","","",""
"[Opportunity]","0060h000017GKykAAG","American Business - 2/2019","0010h00001Y0XojAAF","true","false","New Business","Financial Services","2019-02-25","Closed Lost","SE Turnover","","","",""
"[Opportunity]","0060h000017GOJJAA4","Greyhound Lines, Inc. - 11/2018","001E000000qJhpmIAC","true","false","New Business","Local Services","2018-11-07","Closed Lost","Non Decision Maker","","","",""
"[Opportunity]","0060h000017GPfnAAG","Kadlec Regional Medical Center - 11/2018","001E000001cEPowIAG","true","false","New Business","Healthcare","2018-11-20","Closed Lost","Delayed Opportunity","","","",""
"[Opportunity]","0060h000017GJLGAA4","Floyd Medical Center - 11/2018","0010L00001mutnLQAQ","true","false","New Business","Healthcare","2018-11-08","Closed Lost","No Show","","","",""
"[Opportunity]","0060h000017GPVQAA4","Responsive Solutions Web Hosting and Design- - 11/2018","0010h00001Y0d3wAAB","true","false","New Business","Agency","2018-11-01","Closed Lost","Customer Stopped Responding","","","",""
"[Opportunity]","0060h000017GN3rAAG","Eastern Maine Healthcare Systems - 11/2018","001E000001cEPfLIAW","true","false","New Business","Healthcare","2018-11-28","Closed Lost","No Show","","","",""
"[Opportunity]","0060h000017GWRLAA4","University Health System - 10/2018","0010h00001Y0eunAAB","true","false","New Business","Healthcare","2018-10-22","Closed Lost","No Show","","","",""
"[Opportunity]","0060h000017GWoPAAW","PRR - 11/2018","0010h00001Y0e6XAAR","true","false","New Business","Agency","2018-11-20","Closed Lost","Customer Stopped Responding","","","",""
"[Opportunity]","0060h000017GL0CAAW","Virginia Commonwealth Bank","0010h00001Y0TUJAA3","true","false","New Business","Financial Services","2018-10-17","Closed Lost","Price/Budget","","","",""
"[Opportunity]","0060h000017GXuBAAW","Mainegeneral Medical Center - 12/2018","0010L00001mutrfQAA","true","false","New Business","Healthcare","2018-12-18","Closed Lost","No Show","","","",""
"[Opportunity]","0060h000017GN4LAAW","Elevate Living","0010L00001icIwlQAE","true","false","New Business","Multi-Family","2018-10-16","Closed Lost","Lost to Competitor","","Birdeye","","Landon said they have moved forward with Bird Eye's because of their more solidified partnership with Yardi. Their boss felt more comfortable with them and they don't care about YELP."
"[Opportunity]","0060h000017GHwdAAG","The Neiman Marcus Group, Inc - 11/2018","001E000000qJiADIA0","true","false","New Business","Retail","2018-11-08","Closed Lost","Customer Stopped Responding","","","",""
"[Opportunity]","0060h000017GMBWAA4","Enloe Medical Center - 1/2019","0010h00001Xn6XbAAJ","true","false","New Business","Healthcare","2019-01-08","Closed Lost","Locked in Contract","","Reputation.com","Spoke with Michael on his mobile. Rep contract is up in July. They are going to evaluate us 90 prior to that. Said we should reconnect end of March to get started again.",""
"[Opportunity]","0060h000017GHr4AAG","WebAgency - 11/2018","0010h00001Y0SmRAAV","true","false","New Business","Agency","2018-11-14","Closed Lost","No Show","","","",""
"[Opportunity]","0060h000016aGWLAA2","Time4Learning-","0010h00001Y0TVMAA3","true","false","New Business","Other","2018-09-17","Closed Lost","Customer Not Qualified","","","",""
"[Opportunity]","0060h000017GLDJAA4","Spm Marketing & Communications - 11/2018","001E000000UfchhIAB","true","false","New Business","Agency","2018-11-26","Closed Lost","Customer Stopped Responding","","","",""
"[Opportunity]","0060h000017GPWsAAO","University Of Chicago Medicine - 10/2018","0010L00001mutkwQAA","true","false","New Business","Healthcare","2018-10-23","Closed Lost","Delayed Opportunity","","","",""
"[Opportunity]","0060h000017GVD5AAO","Grande Rond Hospital Incorporated - 10/2018","0010h00001Y0cUmAAJ","true","false","New Business","Healthcare","2018-10-22","Closed Lost","Delayed Opportunity","Empathic","Other","",""
"[Opportunity]","0060h000017GWS9AAO","Cox Health Marketing - 11/2018","0010h00001Y0cPwAAJ","true","false","New Business","Agency","2018-11-20","Closed Lost","Customer Stopped Responding","","","",""
"[Opportunity]","0060h000017GVeHAAW","Doe-Anderson - 10/2018","0010h00001Y0cQpAAJ","true","false","New Business","Agency","2018-10-25","Closed Lost","Delayed Opportunity","","","",""
"[Opportunity]","0060h000017GWTMAA4","Wentworth-Douglass Hospital - 11/2018","0010L00001mutslQAA","true","false","New Business","Healthcare","2018-11-20","Closed Lost","Customer Stopped Responding","","","",""
"[Opportunity]","0060h000017GWu3AAG","Brock White Company LLC - 11/2018","001E000001EqDy5IAF","true","false","New Business","Local Services","2018-11-08","Closed Lost","Customer Stopped Responding","","Yext","",""
"[Opportunity]","0060h000016aF8GAAU","Frontier Communications - 10/2018","0010L00001omYffQAE","true","false","New Business","Agency","2018-10-19","Closed Lost","No Show","","","",""
"[Opportunity]","0060h000017GN81AAG","Every Merchant Network - 12/2018","001E000001gmAnUIAU","true","false","New Business","Agency","2018-12-17","Closed Lost","Delayed Opportunity","","","",""
"[Opportunity]","0060h000016aJMAAA2","Curtis Lumber Co. Inc. - 11/2018","001E000000qJhdIIAS","true","false","New Business","Retail","2018-11-07","Closed Lost","Delayed Opportunity","","","",""
"[Opportunity]","0060h000017GL68AAG","First State Bank - 10/2018","001E000001cEPhwIAG","true","false","New Business","Financial Services","2018-10-30","Closed Lost","No Show","","","",""
"[Opportunity]","0060h000016aGPKAA2","Dream Local Digital - 11/2018","0010L00001idkr4QAA","true","false","New Business","Agency","2018-11-19","Closed Lost","Delayed Opportunity","","","",""
"[Opportunity]","0060h000016aGjBAAU","Domino's Team Washington","001E00000103UnGIAU","true","true","New Business","Restaurant","2018-12-17","Closed Won","Product Feature: All-In-One Dash","","","",""
"[Opportunity]","0060h000016aINIAA2","Digital2Go Media Networks","0010h00001Y0MAGAA3","true","false","New Business","Agency","2018-10-14","Closed Lost","Customer Changed Priorities","","","",""
"[Opportunity]","0060h000017GMYkAAO","MJG Corporation - 11/2018","001E000000qJi8DIAS","true","false","New Business","Restaurant","2018-11-07","Closed Lost","No Show","","","",""
"[Opportunity]","0060h000017GIEtAAO","SPM Property Management","001E000001hP4qNIAS","true","true","New Business","Multi-Family","2018-09-25","Closed Won","Product Feature: All-In-One Dash","","Reputology","Previous to win loss notes",""
"[Opportunity]","0060h000017GJRvAAO","Right Idea Media & Creative-","0010h00001Y0X7uAAF","true","false","New Business","Agency","2018-10-12","Closed Lost","Customer Changed Priorities","","","",""
"[Opportunity]","0060h000017GXZXAA4","SproutLoud Media Networks - 5/2019","0010L00001ie11XQAQ","true","false","New Business","Agency","2019-05-13","Closed Lost","Stayed with Competitor","","SweetIQ","They are not in a rush to leave SweetIQ so they didn't say they won't go with Chatmeter, but they would not give a timeline to try and switch or even put some clients on CM to compare.",""
"[Opportunity]","0060h000017GXiyAAG","Honor Health - 11/2018","001E000001cEPmcIAG","true","false","New Business","Healthcare","2018-11-26","Closed Lost","Lost to Competitor","","Binary Fountain","Reason Given: Features",""
"[Opportunity]","0060h000017GSaAAAW","ProxiSpeak, Inc.-","0010h00001Y0esNAAR","true","false","New Business","Agency","2018-10-05","Closed Lost","Reseller Opportunity","","","",""
"[Opportunity]","0060h000017GTRRAA4","Olympic Medical Center - 11/2018","0010h00001Y0e4ZAAR","true","false","New Business","Healthcare","2018-11-20","Closed Lost","Delayed Opportunity","","","",""
"[Opportunity]","0060h000017GWmdAAG","Times Super Market - 10/2018","001E000000qJibZIAS","true","false","New Business","Retail","2018-10-22","Closed Lost","Delayed Opportunity","","","","Just signed with MomentFeed - two months ago."
"[Opportunity]","0060h000017GXiZAAW","Midwest Veterinary Partners- - 12/2018","0010h00001Y0qE7AAJ","true","false","New Business","Healthcare","2018-12-27","Closed Lost","Lost to Competitor","","Wouldn't Say","Pricing",""
"[Opportunity]","0060h000017GXtrAAG","Trinity Property Consultants- - 11/2018","001E000001UjCcjIAF","true","false","New Business","Real Estate","2018-11-20","Closed Lost","Delayed Opportunity","","Reputation.com","",""
"[Opportunity]","0060h000017GVe2AAG","Banner Property Management","001E000001UjCamIAF","true","false","New Business","Real Estate","2018-10-15","Closed Lost","Stayed with Competitor","","Binary Fountain","",""
"[Opportunity]","0060h000017GJ5nAAG","The Steritech Group, Inc. - 10/2018","001E000001A4Jb7IAF","true","false","New Business","Service Area Businesses","2018-10-29","Closed Lost","Customer Not Qualified","","","",""
"[Opportunity]","0060h000016aGAAAA2","Hotello","0010L00001oo5JYQAY","true","false","New Business","Software","2018-10-17","Closed Lost","Didn't See Value","","","",""
"[Opportunity]","0060h000017GSiTAAW","Xivic Agency - 11/2018","001E000000rTwtCIAS","true","false","New Business","Agency","2018-11-19","Closed Lost","Delayed Opportunity","","","",""
"[Opportunity]","0060h000017GL2zAAG","Sparkle Wash International - 2/2019","0010h00001Y0SkGAAV","true","false","New Business","Local Services","2019-02-26","Closed Lost","Delayed Opportunity","","","She can't focus on this right now - she just got back from their annual conference and needs to debrief from that - Asked to reach back out in 3.15 to get an update.",""
"[Opportunity]","0060h000016aINrAAM","Alpine Bank Colorado - 1/2019","001E000001gQdkGIAS","true","false","New Business","Financial Services","2019-01-22","Closed Lost","Customer Stopped Responding","","","customer hasnt responded in over 3 weeks.",""
"[Opportunity]","0060h000017Ip4RAAS","Francesca's Restaurant Group - 2/2019","001E000000qJhlxIAC","true","false","New Business","Restaurant","2019-02-08","Closed Lost","Delayed Opportunity","","","They are opening new stores in February - asked to table the conversation until March. Sending back to Brett.",""
"[Opportunity]","0060h000018NlUFAA0","Howard Bank - 7/2019","001E000001cEPQyIAO","true","false","New Business","Financial Services","2019-07-02","Closed Lost","No Show","","Yext","",""
